filename,file_path,blood_type,fingerprint_type,P_Arc,P_Whorl,P_Loop
augmented_cluster_7_4445.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4445.BMP,O-,class3_loop,0.11493570357561111,0.2915603518486023,0.5935039520263672
augmented_cluster_7_4420.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4420.BMP,O-,class1_arc,0.4718908667564392,0.15033449232578278,0.3777746558189392
augmented_cluster_7_4236.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4236.BMP,O-,class2_whorl,0.12422320991754532,0.4625360667705536,0.4132407307624817
augmented_cluster_7_4129.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4129.BMP,O-,class1_arc,0.48011213541030884,0.16731208562850952,0.3525758683681488
augmented_cluster_7_4295.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4295.BMP,O-,class1_arc,0.6191410422325134,0.15549713373184204,0.22536183893680573
augmented_cluster_7_4324.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4324.BMP,O-,class3_loop,0.24843935668468475,0.2905944287776947,0.46096622943878174
augmented_cluster_7_4462.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4462.BMP,O-,class3_loop,0.24928028881549835,0.3359232246875763,0.41479650139808655
augmented_cluster_7_4239.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4239.BMP,O-,class3_loop,0.2980818748474121,0.2471393197774887,0.4547788202762604
augmented_cluster_7_4149.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4149.BMP,O-,class3_loop,0.2786543071269989,0.19377180933952332,0.5275738835334778
augmented_cluster_7_4111.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4111.BMP,O-,class3_loop,0.3369826674461365,0.239328071475029,0.4236892759799957
augmented_cluster_7_4311.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4311.BMP,O-,class3_loop,0.2887870967388153,0.2673591077327728,0.44385382533073425
augmented_cluster_7_4410.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4410.BMP,O-,class3_loop,0.1895824670791626,0.24492648243904114,0.5654910802841187
augmented_cluster_7_4235.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4235.BMP,O-,class1_arc,0.6210836172103882,0.16202877461910248,0.21688756346702576
augmented_cluster_7_4348.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4348.BMP,O-,class1_arc,0.5039872527122498,0.17765507102012634,0.3183577060699463
augmented_cluster_7_414.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_414.BMP,O-,class3_loop,0.32135412096977234,0.21705681085586548,0.461588978767395
augmented_cluster_7_4346.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4346.BMP,O-,class3_loop,0.06392651796340942,0.4596601724624634,0.476413369178772
augmented_cluster_7_4114.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4114.BMP,O-,class3_loop,0.37025535106658936,0.1685621738433838,0.46118253469467163
augmented_cluster_7_4166.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4166.BMP,O-,class3_loop,0.2624778747558594,0.20250391960144043,0.5350182056427002
augmented_cluster_7_4179.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4179.BMP,O-,class3_loop,0.2665112018585205,0.3162061274051666,0.41728270053863525
augmented_cluster_7_4133.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4133.BMP,O-,class3_loop,0.07724985480308533,0.4533208906650543,0.4694293141365051
augmented_cluster_7_4118.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4118.BMP,O-,class3_loop,0.24486802518367767,0.3406389057636261,0.4144931137561798
augmented_cluster_7_4090.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4090.BMP,O-,class3_loop,0.2608902156352997,0.2674751281738281,0.4716345965862274
augmented_cluster_7_4301.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4301.BMP,O-,class2_whorl,0.10067489743232727,0.494876503944397,0.40444865822792053
augmented_cluster_7_4404.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4404.BMP,O-,class3_loop,0.08884136378765106,0.4315333962440491,0.47962522506713867
augmented_cluster_7_4438.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4438.BMP,O-,class1_arc,0.4898609220981598,0.1571637988090515,0.3529752492904663
augmented_cluster_7_4186.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4186.BMP,O-,class3_loop,0.39575672149658203,0.20097112655639648,0.4032721519470215
augmented_cluster_7_4107.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4107.BMP,O-,class3_loop,0.19489355385303497,0.3327709436416626,0.47233545780181885
augmented_cluster_7_4293.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4293.BMP,O-,class3_loop,0.296550452709198,0.27186083793640137,0.4315887689590454
augmented_cluster_7_433.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_433.BMP,O-,class3_loop,0.2023310363292694,0.2294076830148697,0.5682612657546997
augmented_cluster_7_4203.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4203.BMP,O-,class3_loop,0.18845228850841522,0.404079794883728,0.40746790170669556
augmented_cluster_7_4171.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4171.BMP,O-,class3_loop,0.20758461952209473,0.3166522979736328,0.47576308250427246
augmented_cluster_7_407.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_407.BMP,O-,class3_loop,0.2395171970129013,0.3198116421699524,0.4406711459159851
augmented_cluster_7_4425.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4425.BMP,O-,class3_loop,0.23738831281661987,0.34320068359375,0.4194110333919525
augmented_cluster_7_4309.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4309.BMP,O-,class1_arc,0.6280150413513184,0.13632459938526154,0.2356603741645813
augmented_cluster_7_440.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_440.BMP,O-,class1_arc,0.5366524457931519,0.13630396127700806,0.3270435929298401
augmented_cluster_7_443.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_443.BMP,O-,class3_loop,0.2607092559337616,0.24300506711006165,0.49628573656082153
augmented_cluster_7_4161.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4161.BMP,O-,class3_loop,0.1946927309036255,0.35589346289634705,0.44941380620002747
augmented_cluster_7_4313.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4313.BMP,O-,class1_arc,0.6152596473693848,0.18906542658805847,0.19567489624023438
augmented_cluster_7_4341.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4341.BMP,O-,class3_loop,0.2637118101119995,0.34318774938583374,0.39310044050216675
augmented_cluster_7_5943.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5943.BMP,O-,class1_arc,0.51334148645401,0.24339814484119415,0.24326035380363464
augmented_cluster_7_5133.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5133.BMP,O-,class3_loop,0.14505404233932495,0.29797670245170593,0.5569693446159363
augmented_cluster_7_493.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_493.BMP,O-,class2_whorl,0.2029982954263687,0.41131308674812317,0.38568857312202454
augmented_cluster_7_5457.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5457.BMP,O-,class1_arc,0.6127070188522339,0.147201806306839,0.24009117484092712
augmented_cluster_7_4950.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4950.BMP,O-,class1_arc,0.4192534387111664,0.1933821141719818,0.3873645067214966
augmented_cluster_7_5826.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5826.BMP,O-,class1_arc,0.5898422598838806,0.13831596076488495,0.271841824054718
augmented_cluster_7_4929.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4929.BMP,O-,class2_whorl,0.04434151574969292,0.7125117182731628,0.24314682185649872
augmented_cluster_7_5588.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5588.BMP,O-,class2_whorl,0.07938072830438614,0.5829336047172546,0.33768564462661743
augmented_cluster_7_4858.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4858.BMP,O-,class3_loop,0.1947823017835617,0.39579811692237854,0.40941959619522095
augmented_cluster_7_5113.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5113.BMP,O-,class2_whorl,0.17234674096107483,0.4357417821884155,0.39191141724586487
augmented_cluster_7_5664.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5664.BMP,O-,class3_loop,0.19990581274032593,0.3961680233478546,0.40392616391181946
augmented_cluster_7_5040.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5040.BMP,O-,class1_arc,0.5108652710914612,0.16590014100074768,0.3232346177101135
augmented_cluster_7_4793.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4793.BMP,O-,class2_whorl,0.05093538016080856,0.7756081223487854,0.17345654964447021
augmented_cluster_7_5889.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5889.BMP,O-,class1_arc,0.5668034553527832,0.18287499248981476,0.25032156705856323
augmented_cluster_7_4921.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4921.BMP,O-,class1_arc,0.4705982506275177,0.18374769389629364,0.345654159784317
augmented_cluster_7_5325.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5325.BMP,O-,class3_loop,0.30141299962997437,0.2716067433357239,0.42698025703430176
augmented_cluster_7_57.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_57.BMP,O-,class3_loop,0.2368585169315338,0.3216283321380615,0.44151318073272705
augmented_cluster_7_5914.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5914.BMP,O-,class3_loop,0.2614409923553467,0.2706260085105896,0.4679330587387085
augmented_cluster_7_519.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_519.BMP,O-,class2_whorl,0.030588854104280472,0.7957860231399536,0.17362521588802338
augmented_cluster_7_5391.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5391.BMP,O-,class3_loop,0.1771356165409088,0.3980567157268524,0.42480769753456116
augmented_cluster_7_5837.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5837.BMP,O-,class3_loop,0.1911116987466812,0.20409327745437622,0.6047950387001038
augmented_cluster_7_5132.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5132.BMP,O-,class3_loop,0.05783916264772415,0.3181978762149811,0.6239629983901978
augmented_cluster_7_5960.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5960.BMP,O-,class2_whorl,0.08729814738035202,0.601219892501831,0.3114820420742035
augmented_cluster_7_4847.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4847.BMP,O-,class1_arc,0.5825313925743103,0.12967032194137573,0.2877982258796692
augmented_cluster_7_5311.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5311.BMP,O-,class2_whorl,0.13619348406791687,0.4754549562931061,0.3883516192436218
augmented_cluster_7_5447.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5447.BMP,O-,class3_loop,0.06305793672800064,0.441023588180542,0.49591851234436035
augmented_cluster_7_5944.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5944.BMP,O-,class2_whorl,0.18665073812007904,0.4182148277759552,0.39513441920280457
augmented_cluster_7_4983.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4983.BMP,O-,class1_arc,0.5440133213996887,0.19249622523784637,0.2634905278682709
augmented_cluster_7_5610.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5610.BMP,O-,class3_loop,0.2674075663089752,0.3280840218067169,0.40450841188430786
augmented_cluster_7_4918.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4918.BMP,O-,class1_arc,0.42532339692115784,0.2341906726360321,0.34048599004745483
augmented_cluster_7_5154.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5154.BMP,O-,class3_loop,0.24215362966060638,0.3233543336391449,0.4344920814037323
augmented_cluster_7_4722.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4722.BMP,O-,class3_loop,0.16203323006629944,0.3759375810623169,0.4620291590690613
augmented_cluster_7_4987.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4987.BMP,O-,class1_arc,0.46188750863075256,0.15901653468608856,0.37909597158432007
augmented_cluster_7_580.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_580.BMP,O-,class3_loop,0.24470223486423492,0.31631532311439514,0.43898245692253113
augmented_cluster_7_562.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_562.BMP,O-,class2_whorl,0.07392227649688721,0.5947462916374207,0.33133143186569214
augmented_cluster_7_4995.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4995.BMP,O-,class3_loop,0.25337517261505127,0.3230730891227722,0.4235517382621765
augmented_cluster_7_5853.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5853.BMP,O-,class3_loop,0.33632898330688477,0.211282417178154,0.4523885250091553
augmented_cluster_7_5304.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5304.BMP,O-,class3_loop,0.22686389088630676,0.20479971170425415,0.5683364272117615
augmented_cluster_7_5159.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5159.BMP,O-,class3_loop,0.25253525376319885,0.3341297507286072,0.4133349359035492
augmented_cluster_7_5932.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5932.BMP,O-,class3_loop,0.2689613401889801,0.30911093950271606,0.4219277799129486
augmented_cluster_7_591.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_591.BMP,O-,class3_loop,0.1914002150297165,0.35351866483688354,0.45508113503456116
augmented_cluster_7_4836.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4836.BMP,O-,class1_arc,0.6216025352478027,0.15604616701602936,0.22235140204429626
augmented_cluster_7_5555.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5555.BMP,O-,class1_arc,0.41164079308509827,0.19790366291999817,0.39045557379722595
augmented_cluster_7_5958.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5958.BMP,O-,class3_loop,0.30007943511009216,0.3230362832546234,0.37688425183296204
augmented_cluster_7_5237.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5237.BMP,O-,class2_whorl,0.1483529508113861,0.44268232583999634,0.40896472334861755
augmented_cluster_7_4517.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4517.BMP,O-,class3_loop,0.17021334171295166,0.3904274106025696,0.43935921788215637
augmented_cluster_7_5419.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5419.BMP,O-,class1_arc,0.4213026165962219,0.1692570447921753,0.40944039821624756
augmented_cluster_7_4749.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4749.BMP,O-,class1_arc,0.5566276907920837,0.16015972197055817,0.28321269154548645
augmented_cluster_7_5831.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5831.BMP,O-,class1_arc,0.4978085458278656,0.14785629510879517,0.35433515906333923
augmented_cluster_7_5303.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5303.BMP,O-,class3_loop,0.17048455774784088,0.3835636079311371,0.44595178961753845
augmented_cluster_7_5558.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5558.BMP,O-,class3_loop,0.20976470410823822,0.3847866654396057,0.4054485857486725
augmented_cluster_7_5727.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5727.BMP,O-,class3_loop,0.182709202170372,0.3780114948749542,0.43927931785583496
augmented_cluster_7_5429.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5429.BMP,O-,class1_arc,0.49908339977264404,0.1442968249320984,0.35661977529525757
augmented_cluster_7_460.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_460.BMP,O-,class3_loop,0.23001709580421448,0.29957646131515503,0.4704064726829529
augmented_cluster_7_5791.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5791.BMP,O-,class3_loop,0.2527092397212982,0.2981191575527191,0.44917163252830505
augmented_cluster_7_5758.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5758.BMP,O-,class1_arc,0.6158646941184998,0.14615897834300995,0.23797643184661865
augmented_cluster_7_5617.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5617.BMP,O-,class2_whorl,0.13726133108139038,0.44565510749816895,0.4170835316181183
augmented_cluster_7_5863.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5863.BMP,O-,class1_arc,0.5223127007484436,0.1889410763978958,0.2887462377548218
augmented_cluster_7_5906.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5906.BMP,O-,class2_whorl,0.15849341452121735,0.4273654520511627,0.4141411781311035
augmented_cluster_7_4784.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4784.BMP,O-,class2_whorl,0.08363953232765198,0.577867329120636,0.33849313855171204
augmented_cluster_7_499.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_499.BMP,O-,class3_loop,0.2868790626525879,0.2835959196090698,0.4295250177383423
augmented_cluster_7_4530.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4530.BMP,O-,class3_loop,0.23096585273742676,0.3549172878265381,0.41411685943603516
augmented_cluster_7_5879.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5879.BMP,O-,class2_whorl,0.17622815072536469,0.41450104117393494,0.4092708230018616
augmented_cluster_7_4923.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_4923.BMP,O-,class3_loop,0.21518614888191223,0.35636016726493835,0.4284536838531494
augmented_cluster_7_5022.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5022.BMP,O-,class1_arc,0.5553568005561829,0.1773664802312851,0.2672767639160156
augmented_cluster_7_538.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_538.BMP,O-,class3_loop,0.18038561940193176,0.36650291085243225,0.4531114995479584
augmented_cluster_7_5326.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5326.BMP,O-,class3_loop,0.13467785716056824,0.31926190853118896,0.5460602045059204
augmented_cluster_7_5528.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5528.BMP,O-,class3_loop,0.18393759429454803,0.3507961928844452,0.46526625752449036
augmented_cluster_7_541.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_541.BMP,O-,class1_arc,0.46995362639427185,0.14581963419914246,0.3842267394065857
augmented_cluster_7_5080.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5080.BMP,O-,class3_loop,0.170085147023201,0.3861025273799896,0.4438122808933258
augmented_cluster_7_5855.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5855.BMP,O-,class2_whorl,0.13177376985549927,0.47166281938552856,0.39656350016593933
augmented_cluster_7_552.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_552.BMP,O-,class3_loop,0.30258873105049133,0.20105817914009094,0.4963530898094177
augmented_cluster_7_5776.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5776.BMP,O-,class2_whorl,0.14340254664421082,0.4436280429363251,0.4129693806171417
augmented_cluster_7_5719.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O-/augmented_cluster_7_5719.BMP,O-,class1_arc,0.49165087938308716,0.16639308631420135,0.34195607900619507
